sim_id,movienames
570,010931_LUS_DISCURSODOREI_|016335_LUS_PINGUINSSRPOPPER_65269000_|000877_LUS_VEMCOMIGO_|025631_LUS_SOZINHA_65200000_|028341_LUS_VISITANTESNAMERICA_53617000_|024607_LUS_AMITYVILLE_64985000_|025913_LUS_PEQNICOLAS_T2_VOL1_63311_695602D_|024586_LUS_KILLIRISHMAN_66731000_|018880_LUS_BUSCIDADEPERD_70117000_|027490_LUS_TOMASEAMIGANIMZOO_63527_695659D_|023531_LUS_VIDASECRETGATOS_53490000_|027940_LUS_HOSPEDESINDESEJADOS_67234000|029318_LUS_TEMOSFALARSOBKEVIN_65924000_|016322_LUS_127HORAS_64472000_|015783_LUS_3MOSQUETEIROS_63020000_
571,016574_LUS_HORTONEQUEM_VP_65251000_|026645_LUS_BALACERTEIRA_67106000_|025076_LUS_SEMTI_61341000_|012908_LUS_BEASTLY_|000076_LUS_OFIELJARDINEIRO_|027638_LUS_STOKER_67075000_|028401_LUS_GARFIELDFESTIVCOMED_61365000_VP_|017866_LUS_VERGONHA_63394000_|005736_LUS_JOGO_HD_|000812_LUS_MATADORAS_|026441_LUS_SPINRITMLAT_58364000_|001080_LUS_HISTINTERMINAVEL_|014682_LUS_COLOMBIANA_|003006_LUS_NOLIMITEDOAMOR_|018855_LUS_ESPELHOMEU_63742000_
572,012550_LUS_WINXAVENTURAMAGICA_|022581_LUS_SABORPAIXAO_56589000_|020157_LUS_ACEVENTURADETANIM_26668000_|004798_LUS_PORAMOR_|015171_LUS_GANGSTERAMERICA_59235000_|015162_LUS_MEDOPROFUNDO_63035000_|010427_LUS_SONHADORES_|002008_LUS_QUEMQUERSMILION_HD_|017825_LUS_PROMETAMARTE_63263000_|012618_LUS_THEMECHANICOPROFISSIONAL_|021285_LUS_MATCASREENCARN_61631000_|012899_LUS_ARVOREDAVIDA_|004354_LUS_HARRYPOTTPRINCMIST_|016321_LUS_RIO_VP_64471000_|015851_LUS_1CALOIR7PASPALH_58698000_
573,026441_LUS_SPINRITMLAT_58364000_|000076_LUS_OFIELJARDINEIRO_|003249_LUS_HARRYPOTTERPRISAZK_|029647_LUS_ROMANCEARRISCADO_55158000_|027638_LUS_STOKER_67075000_|008179_LUS_OSMERCENARIOS_|020701_LUS_MIRASSASSINO_63171000_|020714_LUS_SCARYMOVIE_65590000_|001547_LUS_TWILIGHT_HD_|016600_LUS_XMENCONFRONTO_65292000_|001522_LUS_YOUNGPEOPLEFUCKING_|013660_LUS_TINHASMSMSERTU_|024858_LUS_CATWOMAN_62067000_|029318_LUS_TEMOSFALARSOBKEVIN_65924000_|002213_LUS_MAMMAMIA_HD_
574,028334_LUS_POKEMON6_65678000_|012908_LUS_BEASTLY_|010427_LUS_SONHADORES_|017109_LUS_HOMEMNOLIMITE_63401000_|008535_LUS_CARTASPARAJULIETA_|026512_LUS_FORCAG_61528000_VP_|016600_LUS_XMENCONFRONTO_65292000_|000104_LUS_COLECCIONADOROLHOS_|024590_LUS_VIAGEMPOPEYE_66734000_|014682_LUS_COLOMBIANA_|007405_LUS_ASTROBOY_|025702_LUS_7PSICOPATAS_66281000_|016333_LUS_XMENOINICIO_65291000_|000248_LUS_CRIMEPADREAMARO_|003249_LUS_HARRYPOTTERPRISAZK_
575,026512_LUS_FORCAG_61528000_VP_|019363_LUS_ESPELHOMEU_VP_63742000_VP_|014691_LUS_WANTED_|021285_LUS_MATCASREENCARN_61631000_|021987_LUS_MUNDENCANTGIGI_60283000_VP_|004798_LUS_PORAMOR_|019938_LUS_DAMADEFERRO_65660000_|026877_LUS_PANTERACOROSA_65436000_|010931_LUS_DISCURSODOREI_|020166_LUS_GRAVIDAMASPOUCO_61648000_|004459_LUS_BONES2_|024864_LUS_CISNENEGRO_64470000_|021931_LUS_TERCEIROPASSO_62028000_|018855_LUS_ESPELHOMEU_63742000_|000248_LUS_CRIMEPADREAMARO_
576,005372_LUS_PLANETA51_VP_|012945_LUS_EMPRESTATEUNAMOR_|018874_LUS_ONGBAK3_65814000_|000008_LUS_CIDADEBAIXA_|028354_LUS_VIDASELVAGEMFILME_67297000_|026881_LUS_PEDACINHOPARAISO_61913000_|017789_LUS_IDSECRETA_65581000_|011405_LUS_OEXORCISMO_|020746_LUS_CHOKDEEARTCAMP_66089000_|018789_LUS_EUSOUALENDA_62106000_|020166_LUS_GRAVIDAMASPOUCO_61648000_|017109_LUS_HOMEMNOLIMITE_63401000_|027490_LUS_TOMASEAMIGANIMZOO_63527_695659D_|011407_LUS_THEDEPARTED_|028401_LUS_GARFIELDFESTIVCOMED_61365000_VP_
577,000209_LUS_PAPUCAEDENTUCA_|028365_LUS_1CONTODENATAL_52455000_VP_|026880_LUS_HOMEMABATER_64426000_|028367_LUS_VIDAN1MOMENTO_67281000_|027114_LUS_AMORELETRAS_65531000_|002213_LUS_MAMMAMIA_HD_|016333_LUS_XMENOINICIO_65291000_|018778_LUS_AMYWINEADEUS_64700000_|027111_LUS_MANUALDAMOR_63585000_|024587_LUS_MONGOL_66732000_|016574_LUS_HORTONEQUEM_VP_65251000_|018880_LUS_BUSCIDADEPERD_70117000_|018789_LUS_EUSOUALENDA_62106000_|024645_LUS_VERTIGEM_61625000_|016589_LUS_METODPERIGOSO_5027000_
578,010427_LUS_SONHADORES_|010965_LUS_BLUEVALENTINE_|012945_LUS_EMPRESTATEUNAMOR_|025702_LUS_7PSICOPATAS_66281000_|023518_LUS_SAFEOINTOCAVEL_66511000_|016322_LUS_127HORAS_64472000_|020180_LUS_DESCARADAMENTEINFIEIS_64420000_|013410_LUS_ARTURVING2_VP_HD_|017791_LUS_DRIVEDUPLRISC_65661000_|021931_LUS_TERCEIROPASSO_62028000_|019932_LUS_AMIGOSIMPROVAVEIS_VP_64400000_|017109_LUS_HOMEMNOLIMITE_63401000_|014695_LUS_KILLERELITE_|000877_LUS_VEMCOMIGO_|028354_LUS_VIDASELVAGEMFILME_67297000_
579,027942_LUS_AVENTPEQPOLEGAREZINHA_54753000_VP_|012945_LUS_EMPRESTATEUNAMOR_|028732_LUS_MEDOPRIMARIO_66502000_|027667_LUS_THEAST_67240000_|026877_LUS_PANTERACOROSA_65436000_|020698_LUS_PESCASALMAOIEMEN_66079000_|001857_LUS_TRANSPORTER3_HD_|024227_LUS_PATOLOGIA_59218000_|022581_LUS_SABORPAIXAO_56589000_|015175_LUS_NSEICELACONSEGUE_62846000_|024858_LUS_CATWOMAN_62067000_|022076_LUS_OSILENCIO_66325000_|027490_LUS_TOMASEAMIGANIMZOO_63527_695659D_|014695_LUS_KILLERELITE_|018855_LUS_ESPELHOMEU_63742000_
580,002205_LUS_ENGATE_|002208_LUS_OGLADIADOR_|010965_LUS_BLUEVALENTINE_|016631_LUS_JUSTICA_62092000_|000209_LUS_PAPUCAEDENTUCA_|011998_LUS_KICKASS_|005403_LUS_NINJASSASSI_|026461_LUS_DESPERTAR_63765000_|020184_LUS_LOCKOUT_63737000_|022076_LUS_OSILENCIO_66325000_|004537_LUS_PARAMINHAIRMA_|019363_LUS_ESPELHOMEU_VP_63742000_VP_|000102_LUS_BRATZOFILMEVDOB_|022011_LUS_ASSIMVENDE1FILME_63551000_|025655_LUS_FOGCONTRAFOG_65786000_
581,024864_LUS_CISNENEGRO_64470000_|017090_LUS_ESPIAOFANTASM_62833000_|027940_LUS_HOSPEDESINDESEJADOS_67234000|001023_LUS_HOMEMDEFERRO_|017866_LUS_VERGONHA_63394000_|024203_LUS_PEQNICOLAS_VOL8_62592_695371D_|028347_LUS_PELE_54257000_|024587_LUS_MONGOL_66732000_|017825_LUS_PROMETAMARTE_63263000_|028334_LUS_POKEMON6_65678000_|020166_LUS_GRAVIDAMASPOUCO_61648000_|027114_LUS_AMORELETRAS_65531000_|025071_LUS_CRONARNIAVIAGCAMALV_64467000_|022541_LUS_RAPTADOS_60344000_|022581_LUS_SABORPAIXAO_56589000_
582,023531_LUS_VIDASECRETGATOS_53490000_|004354_LUS_HARRYPOTTPRINCMIST_|012606_LUS_ARTUR3GUERRA2MUNDOS_VP_|020157_LUS_ACEVENTURADETANIM_26668000_|025071_LUS_CRONARNIAVIAGCAMALV_64467000_|016614_LUS_ATOUPEIRA_5259000_|000292_LUS_ARTURMINIMEUSVP_|021942_LUS_NATALPERDIDO_65362000_|017793_LUS_REBELDSALVADOR_65663000_|019404_LUS_BALASEBOLINHOSREG_55945000_|028369_LUS_CENARIOMORTAL_67324000_|011998_LUS_KICKASS_|016321_LUS_RIO_VP_64471000_|024590_LUS_VIAGEMPOPEYE_66734000_|011979_LUS_SAW6_
583,021285_LUS_MATCASREENCARN_61631000_|014691_LUS_WANTED_|022581_LUS_SABORPAIXAO_56589000_|011979_LUS_SAW6_|000102_LUS_BRATZOFILMEVDOB_|005403_LUS_NINJASSASSI_|028333_LUS_POKEMON5_55561000_|011414_LUS_1MAEEMAPUROS_|028347_LUS_PELE_54257000_|027111_LUS_MANUALDAMOR_63585000_|016631_LUS_JUSTICA_62092000_|026516_LUS_CELESTEJESSEMPRE_65219000_|024586_LUS_KILLIRISHMAN_66731000_|005738_LUS_REIESCORPIAO_|018775_LUS_AMULHERDENEGRO_63026000_
584,019938_LUS_DAMADEFERRO_65660000_|010427_LUS_SONHADORES_|011407_LUS_THEDEPARTED_|014177_LUS_SPYKIDS4_|024227_LUS_PATOLOGIA_59218000_|000248_LUS_CRIMEPADREAMARO_|004354_LUS_HARRYPOTTPRINCMIST_|024607_LUS_AMITYVILLE_64985000_|025690_LUS_TERRAPROMET_65827000_|028405_LUS_3096DIAS_65991000_|000055_LUS_TCAESMERECEMCEU_|024310_LUS_ANITAVOL1_DIAMAE_63310_695482D_|021994_LUS_FILHOSHUANGSHI_58175000_|022541_LUS_RAPTADOS_60344000_|018880_LUS_BUSCIDADEPERD_70117000_
585,000209_LUS_PAPUCAEDENTUCA_|010083_LUS_PRECOTRAICAO_|001080_LUS_HISTINTERMINAVEL_|004421_LUS_INIMIGOSPUBLICOS_|014695_LUS_KILLERELITE_|004798_LUS_PORAMOR_|013644_LUS_DIARIONPAIXAO_|002691_LUS_SINAISDOFUTURO_|022536_LUS_OSUBSTITUTO_66413000_|000292_LUS_ARTURMINIMEUSVP_|008413_LUS_ECLIPSE_|028488_LUS_TURBULENCIASAMOR_67032000_|025658_LUS_KICKBOXER3_55744000_|016631_LUS_JUSTICA_62092000_|017791_LUS_DRIVEDUPLRISC_65661000_
586,024586_LUS_KILLIRISHMAN_66731000_|024205_LUS_AMERICANPIE1VEZ_51394000_|005736_LUS_JOGO_HD_|020719_LUS_SCARYMOVIE3_63800000_|027940_LUS_HOSPEDESINDESEJADOS_67234000|028371_LUS_CONFIANCATRAIDA_67282000_|000812_LUS_MATADORAS_|005403_LUS_NINJASSASSI_|011406_LUS_TROPAELITE2_|003004_LUS_CORALINE_|019363_LUS_ESPELHOMEU_VP_63742000_VP_|001857_LUS_TRANSPORTER3_HD_|021942_LUS_NATALPERDIDO_65362000_|025655_LUS_FOGCONTRAFOG_65786000_|001015_LUS_MACACOSESPACO_VP_
587,021960_LUS_DARKTIDE_66294000_|029107_LUS_DIARPRINCNOIVREAL_55797000_|027667_LUS_THEAST_67240000_|012618_LUS_THEMECHANICOPROFISSIONAL_|028488_LUS_TURBULENCIASAMOR_67032000_|015796_LUS_GATOBOTAS_VP_63550000_|013644_LUS_DIARIONPAIXAO_|008535_LUS_CARTASPARAJULIETA_|004795_LUS_ORFA_|011979_LUS_SAW6_|001023_LUS_HOMEMDEFERRO_|018775_LUS_AMULHERDENEGRO_63026000_|029647_LUS_ROMANCEARRISCADO_55158000_|028341_LUS_VISITANTESNAMERICA_53617000_|010965_LUS_BLUEVALENTINE_
588,000244_LUS_B13GANGSBAIRRO13_|016589_LUS_METODPERIGOSO_5027000_|026441_LUS_SPINRITMLAT_58364000_|004537_LUS_PARAMINHAIRMA_|000055_LUS_TCAESMERECEMCEU_|014695_LUS_KILLERELITE_|024537_LUS_TRIBO_59072000_|018827_LUS_APRESA_64399000_|025693_LUS_TUDOPOR1BEBE_64425000_|000265_LUS_SAWENIGMAMORTAL_|026516_LUS_CELESTEJESSEMPRE_65219000_|015175_LUS_NSEICELACONSEGUE_62846000_|017153_LUS_NIKOTPNATAL_VP_65538_|027667_LUS_THEAST_67240000_|020714_LUS_SCARYMOVIE_65590000_
589,002247_LUS_RAPAZPIJAMARISCAS_|012945_LUS_EMPRESTATEUNAMOR_|000076_LUS_OFIELJARDINEIRO_|002578_LUS_OELEFANTEAZUL_|024310_LUS_ANITAVOL1_DIAMAE_63310_695482D_|000152_LUS_DUMBO_|020719_LUS_SCARYMOVIE3_63800000_|016589_LUS_METODPERIGOSO_5027000_|028401_LUS_GARFIELDFESTIVCOMED_61365000_VP_|015783_LUS_3MOSQUETEIROS_63020000_|024864_LUS_CISNENEGRO_64470000_|026969_LUS_ARANHAS_63574000_|010427_LUS_SONHADORES_|018491_LUS_TRES_65031000_|025701_LUS_SNITCH_63868000_
590,002027_LUS_DARKKNIGHT_HD_|016575_LUS_GARFIELDFILME_65256000_|013660_LUS_TINHASMSMSERTU_|022536_LUS_OSUBSTITUTO_66413000_|002008_LUS_QUEMQUERSMILION_HD_|021931_LUS_TERCEIROPASSO_62028000_|024214_LUS_ANTICRISTO_51899000_|020480_LUS_NALIEUE13ULT_61619000_|020184_LUS_LOCKOUT_63737000_|028405_LUS_3096DIAS_65991000_|013673_LUS_ANIMAISUNIDOS_|003150_LUS_DIARIODAPRINCESA_|018778_LUS_AMYWINEADEUS_64700000_|004421_LUS_INIMIGOSPUBLICOS_|018880_LUS_BUSCIDADEPERD_70117000_
591,020701_LUS_MIRASSASSINO_63171000_|000812_LUS_MATADORAS_|012029_LUS_TEKKENOFILME_|024227_LUS_PATOLOGIA_59218000_|024587_LUS_MONGOL_66732000_|004795_LUS_ORFA_|027940_LUS_HOSPEDESINDESEJADOS_67234000|001097_LUS_STEPUP_|022549_LUS_200KMHORA_66405000_|020162_LUS_MISTERIORUA7_63172000_|000092_LUS_TURISTAS_|018836_LUS_GETSMARTOLHOVIVO_62092000_|002691_LUS_SINAISDOFUTURO_|000152_LUS_DUMBO_|017847_LUS_GHOSTRIDERVING_63304000_
592,025631_LUS_SOZINHA_65200000_|018775_LUS_AMULHERDENEGRO_63026000_|017153_LUS_NIKOTPNATAL_VP_65538_|028365_LUS_1CONTODENATAL_52455000_VP_|018855_LUS_ESPELHOMEU_63742000_|025913_LUS_PEQNICOLAS_T2_VOL1_63311_695602D_|026476_LUS_ERA1VEZ1PAI_55949000_|025706_LUS_BRACODIREITSATAN_56325000_|023531_LUS_VIDASECRETGATOS_53490000_|000102_LUS_BRATZOFILMEVDOB_|025702_LUS_7PSICOPATAS_66281000_|022030_LUS_MARGINAIS_66299000_|008770_LUS_STEPUP3_|014177_LUS_SPYKIDS4_|028364_LUS_1CONTODENATAL_52455000_VO_
593,025071_LUS_CRONARNIAVIAGCAMALV_64467000_|027117_LUS_10ANOSDEPOIS_66422000_|017153_LUS_NIKOTPNATAL_VP_65538_|011998_LUS_KICKASS_|016600_LUS_XMENCONFRONTO_65292000_|024227_LUS_PATOLOGIA_59218000_|015788_LUS_CAPUCHVERM_NAVENT_65128000_|014173_LUS_ACTIVPARANORMAL_|020719_LUS_SCARYMOVIE3_63800000_|024537_LUS_TRIBO_59072000_|013644_LUS_DIARIONPAIXAO_|012908_LUS_BEASTLY_|011407_LUS_THEDEPARTED_|024854_LUS_10000AC_62050000_|003006_LUS_NOLIMITEDOAMOR_
594,001015_LUS_MACACOSESPACO_VP_|028732_LUS_MEDOPRIMARIO_66502000_|021285_LUS_MATCASREENCARN_61631000_|022011_LUS_ASSIMVENDE1FILME_63551000_|028354_LUS_VIDASELVAGEMFILME_67297000_|016327_LUS_BORAT_65245000_|025913_LUS_PEQNICOLAS_T2_VOL1_63311_695602D_|022549_LUS_200KMHORA_66405000_|002560_LUS_VELFUR_LIGATOQUIO_|018836_LUS_GETSMARTOLHOVIVO_62092000_|026877_LUS_PANTERACOROSA_65436000_|000248_LUS_CRIMEPADREAMARO_|002247_LUS_RAPAZPIJAMARISCAS_|026645_LUS_BALACERTEIRA_67106000_|002509_LUS_YESMAN_
595,007405_LUS_ASTROBOY_|001097_LUS_STEPUP_|011407_LUS_THEDEPARTED_|028364_LUS_1CONTODENATAL_52455000_VO_|003006_LUS_NOLIMITEDOAMOR_|012550_LUS_WINXAVENTURAMAGICA_|017109_LUS_HOMEMNOLIMITE_63401000_|021960_LUS_DARKTIDE_66294000_|000877_LUS_VEMCOMIGO_|028341_LUS_VISITANTESNAMERICA_53617000_|001547_LUS_TWILIGHT_HD_|024645_LUS_VERTIGEM_61625000_|023518_LUS_SAFEOINTOCAVEL_66511000_|004798_LUS_PORAMOR_|027692_LUS_MALDICAOCHUCKY_67183000_
596,025631_LUS_SOZINHA_65200000_|018491_LUS_TRES_65031000_|024595_LUS_DUPLOIMPACTO_65440000_|010427_LUS_SONHADORES_|016644_LUS_APOLLO18_5439000_|028367_LUS_VIDAN1MOMENTO_67281000_|009363_LUS_ULTIMOEXORCISMO_|010965_LUS_BLUEVALENTINE_|017090_LUS_ESPIAOFANTASM_62833000_|013679_LUS_CACADORESDRAGOES_|015171_LUS_GANGSTERAMERICA_59235000_|000080_LUS_SAW3OLEGADO_|016589_LUS_METODPERIGOSO_5027000_|023531_LUS_VIDASECRETGATOS_53490000_|020746_LUS_CHOKDEEARTCAMP_66089000_
597,009690_LUS_RED_|001080_LUS_HISTINTERMINAVEL_|012908_LUS_BEASTLY_|022581_LUS_SABORPAIXAO_56589000_|016589_LUS_METODPERIGOSO_5027000_|027490_LUS_TOMASEAMIGANIMZOO_63527_695659D_|026969_LUS_ARANHAS_63574000_|022077_LUS_HESHER_61764000_|027638_LUS_STOKER_67075000_|003018_LUS_ZACKMIRIFAZEMPORNO_|025693_LUS_TUDOPOR1BEBE_64425000_|017825_LUS_PROMETAMARTE_63263000_|018827_LUS_APRESA_64399000_|010965_LUS_BLUEVALENTINE_|016600_LUS_XMENCONFRONTO_65292000_
598,000244_LUS_B13GANGSBAIRRO13_|018880_LUS_BUSCIDADEPERD_70117000_|026515_LUS_CATCH44_63349000_|024537_LUS_TRIBO_59072000_|028395_LUS_PRINCIPIOINCERTEZA_57758000_|012017_LUS_AULTIMANOITE_|004798_LUS_PORAMOR_|028365_LUS_1CONTODENATAL_52455000_VP_|016600_LUS_XMENCONFRONTO_65292000_|022529_LUS_LOLAVERSUS_63741000_|018775_LUS_AMULHERDENEGRO_63026000_|003150_LUS_DIARIODAPRINCESA_|023531_LUS_VIDASECRETGATOS_53490000_|017090_LUS_ESPIAOFANTASM_62833000_|020184_LUS_LOCKOUT_63737000_
599,002247_LUS_RAPAZPIJAMARISCAS_|002027_LUS_DARKKNIGHT_HD_|000292_LUS_ARTURMINIMEUSVP_|017789_LUS_IDSECRETA_65581000_|024214_LUS_ANTICRISTO_51899000_|005372_LUS_PLANETA51_VP_|018789_LUS_EUSOUALENDA_62106000_|017791_LUS_DRIVEDUPLRISC_65661000_|002208_LUS_OGLADIADOR_|017153_LUS_NIKOTPNATAL_VP_65538_|018778_LUS_AMYWINEADEUS_64700000_|021930_LUS_POCAHONTASVP_27878000_VP_|000069_LUS_TMNTNOVAAVENTURA_|008541_LUS_GRANDEMOCAMEU_|028395_LUS_PRINCIPIOINCERTEZA_57758000_
600,016624_LUS_IDADEGELO3_VP_65261000_|022529_LUS_LOLAVERSUS_63741000_|021960_LUS_DARKTIDE_66294000_|002205_LUS_ENGATE_|028371_LUS_CONFIANCATRAIDA_67282000_|020480_LUS_NALIEUE13ULT_61619000_|000209_LUS_PAPUCAEDENTUCA_|012576_LUS_OCODIGOBASE_|022549_LUS_200KMHORA_66405000_|008147_LUS_HOMEMDEFERRO2_|024590_LUS_VIAGEMPOPEYE_66734000_|028488_LUS_TURBULENCIASAMOR_67032000_|002578_LUS_OELEFANTEAZUL_|000092_LUS_TURISTAS_|021930_LUS_POCAHONTASVP_27878000_VP_
601,024863_LUS_POLAREXPRESS_62129000_VP_|026516_LUS_CELESTEJESSEMPRE_65219000_|011405_LUS_OEXORCISMO_|012029_LUS_TEKKENOFILME_|024864_LUS_CISNENEGRO_64470000_|017866_LUS_VERGONHA_63394000_|003150_LUS_DIARIODAPRINCESA_|005403_LUS_NINJASSASSI_|019934_LUS_1MONSTROPARIS_61442000_VP_|010423_LUS_DIADETREINO_|025693_LUS_TUDOPOR1BEBE_64425000_|016576_LUS_GARFIELD2_65257000_|021966_LUS_SEGBBMOUNT_UNIVERSAL_64307000_|002247_LUS_RAPAZPIJAMARISCAS_|024586_LUS_KILLIRISHMAN_66731000_
602,016322_LUS_127HORAS_64472000_|029318_LUS_TEMOSFALARSOBKEVIN_65924000_|026877_LUS_PANTERACOROSA_65436000_|010427_LUS_SONHADORES_|017789_LUS_IDSECRETA_65581000_|010423_LUS_DIADETREINO_|017793_LUS_REBELDSALVADOR_65663000_|011406_LUS_TROPAELITE2_|028365_LUS_1CONTODENATAL_52455000_VP_|000138_LUS_AMOREODESASTRES_|012945_LUS_EMPRESTATEUNAMOR_|027111_LUS_MANUALDAMOR_63585000_|000209_LUS_PAPUCAEDENTUCA_|026645_LUS_BALACERTEIRA_67106000_|002006_LUS_ADUQUESA_HD_
603,001080_LUS_HISTINTERMINAVEL_|018827_LUS_APRESA_64399000_|001097_LUS_STEPUP_|024586_LUS_KILLIRISHMAN_66731000_|014173_LUS_ACTIVPARANORMAL_|024587_LUS_MONGOL_66732000_|026515_LUS_CATCH44_63349000_|015796_LUS_GATOBOTAS_VP_63550000_|004798_LUS_PORAMOR_|028488_LUS_TURBULENCIASAMOR_67032000_|026879_LUS_REGRASILENCIO_65567000_|020162_LUS_MISTERIORUA7_63172000_|019404_LUS_BALASEBOLINHOSREG_55945000_|026880_LUS_HOMEMABATER_64426000_|025076_LUS_SEMTI_61341000_
604,002208_LUS_OGLADIADOR_|011405_LUS_OEXORCISMO_|000293_LUS_WINX_VP_|018855_LUS_ESPELHOMEU_63742000_|002578_LUS_OELEFANTEAZUL_|025114_LUS_CACADORULTIGRTASM_64724000_|001015_LUS_MACACOSESPACO_VP_|024863_LUS_POLAREXPRESS_62129000_VP_|011406_LUS_TROPAELITE2_|026877_LUS_PANTERACOROSA_65436000_|028369_LUS_CENARIOMORTAL_67324000_|016322_LUS_127HORAS_64472000_|004798_LUS_PORAMOR_|028341_LUS_VISITANTESNAMERICA_53617000_|018827_LUS_APRESA_64399000_
605,028369_LUS_CENARIOMORTAL_67324000_|021942_LUS_NATALPERDIDO_65362000_|026476_LUS_ERA1VEZ1PAI_55949000_|027638_LUS_STOKER_67075000_|015788_LUS_CAPUCHVERM_NAVENT_65128000_|004354_LUS_HARRYPOTTPRINCMIST_|003150_LUS_DIARIODAPRINCESA_|005736_LUS_JOGO_HD_|000265_LUS_SAWENIGMAMORTAL_|021931_LUS_TERCEIROPASSO_62028000_|018775_LUS_AMULHERDENEGRO_63026000_|024204_LUS_RUCACLUBECO_VOL6_63914_695370D_|014691_LUS_WANTED_|012017_LUS_AULTIMANOITE_|003006_LUS_NOLIMITEDOAMOR_
606,002509_LUS_YESMAN_|024587_LUS_MONGOL_66732000_|011414_LUS_1MAEEMAPUROS_|012029_LUS_TEKKENOFILME_|005372_LUS_PLANETA51_VP_|028488_LUS_TURBULENCIASAMOR_67032000_|010965_LUS_BLUEVALENTINE_|012945_LUS_EMPRESTATEUNAMOR_|028365_LUS_1CONTODENATAL_52455000_VP_|027940_LUS_HOSPEDESINDESEJADOS_67234000|013660_LUS_TINHASMSMSERTU_|024204_LUS_RUCACLUBECO_VOL6_63914_695370D_|011003_LUS_GNOMEUEJULIETA_VP_|020698_LUS_PESCASALMAOIEMEN_66079000_|014159_LUS_HORAPONTA3_
607,022079_LUS_ASSASSINOEMIM_62635000_|016322_LUS_127HORAS_64472000_|012576_LUS_OCODIGOBASE_|010931_LUS_DISCURSODOREI_|023518_LUS_SAFEOINTOCAVEL_66511000_|011998_LUS_KICKASS_|008742_LUS_HACHIKO_|015783_LUS_3MOSQUETEIROS_63020000_|026969_LUS_ARANHAS_63574000_|021931_LUS_TERCEIROPASSO_62028000_|028367_LUS_VIDAN1MOMENTO_67281000_|021960_LUS_DARKTIDE_66294000_|017090_LUS_ESPIAOFANTASM_62833000_|020157_LUS_ACEVENTURADETANIM_26668000_|000104_LUS_COLECCIONADOROLHOS_
608,021994_LUS_FILHOSHUANGSHI_58175000_|015796_LUS_GATOBOTAS_VP_63550000_|025655_LUS_FOGCONTRAFOG_65786000_|016335_LUS_PINGUINSSRPOPPER_65269000_|010931_LUS_DISCURSODOREI_|008535_LUS_CARTASPARAJULIETA_|000092_LUS_TURISTAS_|013673_LUS_ANIMAISUNIDOS_|000265_LUS_SAWENIGMAMORTAL_|017789_LUS_IDSECRETA_65581000_|014159_LUS_HORAPONTA3_|025114_LUS_CACADORULTIGRTASM_64724000_|008745_LUS_300_|016574_LUS_HORTONEQUEM_VP_65251000_|028369_LUS_CENARIOMORTAL_67324000_
609,000209_LUS_PAPUCAEDENTUCA_|012945_LUS_EMPRESTATEUNAMOR_|015783_LUS_3MOSQUETEIROS_63020000_|027942_LUS_AVENTPEQPOLEGAREZINHA_54753000_VP_|004354_LUS_HARRYPOTTPRINCMIST_|024586_LUS_KILLIRISHMAN_66731000_|000291_LUS_ASTERIXVIKINGSVP_|024227_LUS_PATOLOGIA_59218000_|002691_LUS_SINAISDOFUTURO_|022076_LUS_OSILENCIO_66325000_|000008_LUS_CIDADEBAIXA_|025114_LUS_CACADORULTIGRTASM_64724000_|015788_LUS_CAPUCHVERM_NAVENT_65128000_|026902_LUS_GRANDEDIA_63777000_|024204_LUS_RUCACLUBECO_VOL6_63914_695370D_
610,015796_LUS_GATOBOTAS_VP_63550000_|000877_LUS_VEMCOMIGO_|028367_LUS_VIDAN1MOMENTO_67281000_|025631_LUS_SOZINHA_65200000_|019938_LUS_DAMADEFERRO_65660000_|001353_LUS_BUSCAIMPLACAVEL_|010931_LUS_DISCURSODOREI_|014177_LUS_SPYKIDS4_|027490_LUS_TOMASEAMIGANIMZOO_63527_695659D_|017109_LUS_HOMEMNOLIMITE_63401000_|028369_LUS_CENARIOMORTAL_67324000_|024645_LUS_VERTIGEM_61625000_|011405_LUS_OEXORCISMO_|009382_LUS_VINGSUPRHOMFERRO_|002213_LUS_MAMMAMIA_HD_
611,016574_LUS_HORTONEQUEM_VP_65251000_|025913_LUS_PEQNICOLAS_T2_VOL1_63311_695602D_|018778_LUS_AMYWINEADEUS_64700000_|024310_LUS_ANITAVOL1_DIAMAE_63310_695482D_|005736_LUS_JOGO_HD_|001348_LUS_SAW5_|002560_LUS_VELFUR_LIGATOQUIO_|001857_LUS_TRANSPORTER3_HD_|024645_LUS_VERTIGEM_61625000_|014177_LUS_SPYKIDS4_|001080_LUS_HISTINTERMINAVEL_|002691_LUS_SINAISDOFUTURO_|009363_LUS_ULTIMOEXORCISMO_|020698_LUS_PESCASALMAOIEMEN_66079000_|027638_LUS_STOKER_67075000_
612,004354_LUS_HARRYPOTTPRINCMIST_|011406_LUS_TROPAELITE2_|002691_LUS_SINAISDOFUTURO_|004795_LUS_ORFA_|017791_LUS_DRIVEDUPLRISC_65661000_|005736_LUS_JOGO_HD_|028405_LUS_3096DIAS_65991000_|018827_LUS_APRESA_64399000_|022541_LUS_RAPTADOS_60344000_|011405_LUS_OEXORCISMO_|025684_LUS_ZARAFA_VP_65340000_|010083_LUS_PRECOTRAICAO_|028367_LUS_VIDAN1MOMENTO_67281000_|001522_LUS_YOUNGPEOPLEFUCKING_|026881_LUS_PEDACINHOPARAISO_61913000_
